DETAILED_RACE|3432-2|Redding Rancheria, California
DETAILED_RACE|3433-0|Redwood Valley or Little River Band of Pomo Indians of the Redwood Valley Rancheria California
DETAILED_RACE|1547-9|Reno-Sparks Indian Colony, Nevada
DETAILED_RACE|1733-5|Resighini Rancheria, California
DETAILED_RACE|3436-3|Rincon Band of Luiseno Mission Indians of Rincon Reservation, California
DETAILED_RACE|3437-1|Robinson Rancheria
DETAILED_RACE|1627-9|Rosebud Sioux Tribe of the Rosebud Indian Reservation, South Dakota
DETAILED_RACE|1549-5|Round Valley Indian Tribes, Round Valley Reservation, California
DETAILED_RACE|1551-1|Sac and Fox
DETAILED_RACE|1553-7|Sac & Fox Nation of Missouri in Kansas and Nebraska
DETAILED_RACE|1554-5|Sac & Fox Nation, Oklahoma
DETAILED_RACE|1552-9|Sac & Fox Tribe of the Mississippi in Iowa
DETAILED_RACE|3444-7|Sac River Band of the Chickamauga-Cherokee
DETAILED_RACE|1143-7|Saginaw Chippewa Indian Tribe of Michigan
DETAILED_RACE|3446-2|Saint Regis Mohawk Tribe
DETAILED_RACE|1556-0|Salinan
DETAILED_RACE|1558-6|Salish
DETAILED_RACE|1458-9|Salt River Pima-Maricopa Indian Community of the Salt River Reservation, Arizona
DETAILED_RACE|1527-1|Samish Indian Nation
DETAILED_RACE|1018-1|San Carlos Apache Tribe of the San Carlos Reservation, Arizona
DETAILED_RACE|1506-5|San Juan
DETAILED_RACE|1432-4|San Juan Southern Paiute Tribe of Arizona
DETAILED_RACE|3454-6|San Luis Rey Mission Indian
DETAILED_RACE|1574-3|Yuhaaviatam of San Manuel Nation
DETAILED_RACE|1229-4|San Pasqual Band of Diegueno Mission Indians of California
DETAILED_RACE|1050-4|Santa Rosa Band of Cahuilla Indians, California
DETAILED_RACE|1062-9|Santa Rosa Indian Community of the Santa Rosa Rancheria, California
DETAILED_RACE|1163-5|Santa Ynez Band of Chumash Mission Indians of the Santa Ynez Reservation, California
DETAILED_RACE|3460-3|Santee Indian Nation of South Carolina
DETAILED_RACE|3461-1|Santee Indian Organization
DETAILED_RACE|1629-5|Santee Sioux Nation, Nebraska
DETAILED_RACE|3463-7|Saponi
DETAILED_RACE|3464-5|Sappony
DETAILED_RACE|1528-9|Sauk-Suiattle Indian Tribe
DETAILED_RACE|1145-2|Sault Ste. Marie Tribe of Chippewa Indians, Michigan
DETAILED_RACE|1562-8|Schaghticoke
DETAILED_RACE|1470-4|Scotts Valley Band of Pomo Indians of California
DETAILED_RACE|3469-4|Seaconke Wampanoag
DETAILED_RACE|1566-9|Seminole
DETAILED_RACE|3471-0|Seminole Tribe of Florida
DETAILED_RACE|3472-8|Seneca Nation of Indians
DETAILED_RACE|1292-2|Seneca-Cayuga Nation
DETAILED_RACE|1573-5|Serrano
DETAILED_RACE|1329-2|Setalcott Indians
DETAILED_RACE|1626-1|Shakopee Mdewakanton Sioux Community of Minnesota
DETAILED_RACE|1576-8|Shasta
DETAILED_RACE|1578-4|Shawnee
DETAILED_RACE|3479-3|Shawnee Nation United Remnant Band
DETAILED_RACE|1100-7|Shawnee Tribe
DETAILED_RACE|3481-9|Sherwood Valley Rancheria of Pomo Indians of California
DETAILED_RACE|3482-7|Shingle Springs Band of Miwok Indians, Shingle Springs Rancheria (Verona Tract), California
DETAILED_RACE|1582-6|Shinnecock Indian Nation
DETAILED_RACE|1584-2|Shoalwater Bay Indian Tribe of the Shoalwater Bay Indian Reservation
DETAILED_RACE|1586-7|Shoshone
DETAILED_RACE|1602-2|Shoshone Paiute
DETAILED_RACE|1258-3|Shoshone-Bannock Tribes of the Fort Hall Reservation
DETAILED_RACE|1603-0|Shoshone-Paiute Tribes of the Duck Valley Reservation, Nevada
DETAILED_RACE|1609-7|Sioux
DETAILED_RACE|3490-0|Sisseton-Wahpeton Oyate of the Lake Traverse Reservation, South Dakota
DETAILED_RACE|1643-6|Siuslaw
DETAILED_RACE|1529-7|Skokomish Indian Tribe
DETAILED_RACE|1594-1|Skull Valley Band of Goshute Indians of Utah
DETAILED_RACE|1530-5|Skykomish
DETAILED_RACE|1531-3|Snohomish
DETAILED_RACE|1532-1|Snoqualmie Indian Tribe
DETAILED_RACE|1336-7|Soboba Band of Luiseno Indians, California
DETAILED_RACE|1146-0|Sokaogon Chippewa Community, Wisconsin
DETAILED_RACE|3499-1|Southeastern Cherokee Council
DETAILED_RACE|1244-3|Southeastern Indians
DETAILED_RACE|1023-1|Southern Arapaho
DETAILED_RACE|1104-9|Southern Cheyenne
DETAILED_RACE|3503-0|Southern Ute Indian Tribe of the Southern Ute Reservation, Colorado
DETAILED_RACE|1632-9|Spirit Lake Tribe, North Dakota
DETAILED_RACE|1645-1|Spokane Tribe of the Spokane Reservation
DETAILED_RACE|1533-9|Squaxin Island Tribe of the Squaxin Island Reservation
DETAILED_RACE|1144-5|St. Croix Chippewa Indians of Wisconsin
DETAILED_RACE|1633-7|Standing Rock Sioux Tribe of North & South Dakota
DETAILED_RACE|1534-7|Steilacoom
DETAILED_RACE|1535-4|Stillaguamish Tribe of Indians of Washington
DETAILED_RACE|1649-3|Stockbridge Munsee Community, Wisconsin
DETAILED_RACE|1471-2|Stonyford
DETAILED_RACE|1434-0|Summit Lake Paiute Tribe of Nevada
DETAILED_RACE|1651-9|Susanville Indian Rancheria, California
DETAILED_RACE|1245-0|Susquehanock
DETAILED_RACE|3516-2|Swan Creek Black River Confederate Tribe
DETAILED_RACE|1537-0|Swinomish Indian Tribal Community
DETAILED_RACE|1231-0|Sycuan Band of the Kumeyaay Nation
DETAILED_RACE|3519-6|Table Mountain Rancheria
DETAILED_RACE|1719-4|Tachi
DETAILED_RACE|1063-7|Takelma
DETAILED_RACE|1397-9|Talakamish
DETAILED_RACE|3523-8|Tejon Indian Tribe
DETAILED_RACE|1338-3|Temecula
DETAILED_RACE|3525-3|Te-Moak Tribe of Western Shoshone Indians of Nevada (Four constituent bands: Battle Mountain Band; Elko Band; South Fork Band and Wells Band)
DETAILED_RACE|1398-7|Tenino
DETAILED_RACE|1634-5|Teton Sioux
DETAILED_RACE|1112-2|The Chickasaw Nation
DETAILED_RACE|1160-1|The Choctaw Nation of Oklahoma
DETAILED_RACE|3530-3|The Modoc Tribe of Oklahoma
DETAILED_RACE|1193-2|The Muscogee (Creek) Nation
DETAILED_RACE|1407-6|The Osage Nation
DETAILED_RACE|1571-9|The Seminole Nation of Oklahoma
DETAILED_RACE|1203-9|The Southeastern Mvskoke Nation, Inc.
DETAILED_RACE|3535-2|Suquamish Indian Tribe of the Port Madison Reservation
DETAILED_RACE|3536-0|The Waccamaw Indian People
DETAILED_RACE|1204-7|Thlopthlocco Tribal Town
DETAILED_RACE|1254-2|Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota
DETAILED_RACE|1399-5|Tillamook
DETAILED_RACE|3540-2|Timbisha Shoshone Tribe
DETAILED_RACE|3541-0|Tohono O'odham Nation of Arizona
DETAILED_RACE|1659-2|Tolowa
DETAILED_RACE|3543-6|Tolowa Dee-ni' Nation
DETAILED_RACE|1293-0|Tonawanda Band of Seneca
DETAILED_RACE|1661-8|Tonkawa Tribe of Indians of Oklahoma
DETAILED_RACE|1017-3|Tonto Apache Tribe of Arizona
DETAILED_RACE|1051-2|Torres Martinez Desert Cahuilla Indians, California
DETAILED_RACE|1272-4|Trinity
DETAILED_RACE|1205-4|Tuckabachee
DETAILED_RACE|1538-8|Tulalip Tribes of Washington
DETAILED_RACE|1720-2|Tule River Indian Tribe of the Tule River Reservation, California
DETAILED_RACE|1246-8|Tunica-Biloxi Indian Tribe
DETAILED_RACE|3553-5|Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California
DETAILED_RACE|1147-8|Turtle Mountain Band of Chippewa Indians of North Dakota
DETAILED_RACE|1294-8|Tuscarora Nation
DETAILED_RACE|1096-7|Tuscola
DETAILED_RACE|1337-5|Twenty-Nine Palms Band of Mission Indians of California
DETAILED_RACE|1663-4|Tygh
DETAILED_RACE|1667-5|Umpqua
DETAILED_RACE|3560-0|United Auburn Indian Community of the Auburn Rancheria of California
DETAILED_RACE|3561-8|United Cherokee Ani-Yun-Wiya Nation
DETAILED_RACE|1277-3|United Houma Nation
DETAILED_RACE|1097-5|United Keetowah Band of Cherokee Indians in Oklahoma
DETAILED_RACE|1118-9|Upper Chinook
DETAILED_RACE|3565-9|Upper Mattaponi Tribe
DETAILED_RACE|1636-0|Upper Sioux Community, Minnesota
DETAILED_RACE|1539-6|Upper Skagit Indian Tribe
DETAILED_RACE|1670-9|Ute
DETAILED_RACE|1672-5|Ute Indian Tribe of the Uintah & Ouray Reservation, Utah
DETAILED_RACE|3570-9|Ute Mountain Ute Tribe
DETAILED_RACE|1435-7|Utu Utu Gwaitu Paiute Tribe of the Benton Paiute Reservation, California
DETAILED_RACE|3572-5|Viejas (Baron Long) Group of Capitan Grande Band
DETAILED_RACE|1247-6|Waccamaw Siouan Indian Tribe
DETAILED_RACE|1637-8|Wahpekute Sioux
DETAILED_RACE|1675-8|Wailaki
DETAILED_RACE|1119-7|Wakiakum Chinook
DETAILED_RACE|1436-5|Walker River Paiute Tribe of the Walker River Reservation, Nevada
DETAILED_RACE|1677-4|Walla Walla
DETAILED_RACE|1679-0|Wampanoag
DETAILED_RACE|1680-8|Wampanoag Tribe of Gay Head (Aquinnah)
DETAILED_RACE|1064-5|Wappo
DETAILED_RACE|1685-7|Wasco
DETAILED_RACE|3583-2|Washoe Tribe of Nevada & California (Carson Colony, Dresslerville Colony, Woodfords Community, Stewart Community, & Washoe Ranches)
DETAILED_RACE|3584-0|Wassamasaw Tribe of Varnertown Indians
DETAILED_RACE|1639-4|Wazhaza Sioux
DETAILED_RACE|1400-1|Wenatchee
DETAILED_RACE|1273-2|Whilkut
DETAILED_RACE|1148-6|Minnesota Chippewa Tribe - White Earth Band
DETAILED_RACE|1019-9|White Mountain Apache Tribe of the Fort Apache Reservation, Arizona
DETAILED_RACE|3590-7|White River Band of the Chickamauga-Cherokee
DETAILED_RACE|1692-3|Wichita and Affiliated Tribes (Wichita, Keechi, Waco & Tawakonie), Oklahoma
DETAILED_RACE|1248-4|Wicomico
DETAILED_RACE|1120-5|Willapa Chinook
DETAILED_RACE|3594-9|Wilton Rancheria, California
DETAILED_RACE|1694-9|Wind River
DETAILED_RACE|1696-4|Winnebago
DETAILED_RACE|1698-0|Winnebago Tribe of Nebraska
DETAILED_RACE|1700-4|Winnemucca Indian Colony of Nevada
DETAILED_RACE|1702-0|Wintun
DETAILED_RACE|1121-3|Wishram
DETAILED_RACE|3601-2|Wiyot Tribe, California
DETAILED_RACE|1295-5|Wyandotte Nation
DETAILED_RACE|1709-5|Yakama Cowlitz
DETAILED_RACE|1065-2|Yana
DETAILED_RACE|1640-2|Yankton Sioux Tribe of South Dakota
DETAILED_RACE|1641-0|Yanktonai Sioux
DETAILED_RACE|1711-1|Yaqui
DETAILED_RACE|1715-2|Yavapai-Apache Nation of the Camp Verde Indian Reservation, Arizona
DETAILED_RACE|1731-9|Yavapai-Prescott Indian Tribe
DETAILED_RACE|1437-3|Yerington Paiute Tribe of the Yerington Colony and Campbell Ranch, Nevada
DETAILED_RACE|3611-1|Yocha Dehe Wintun Nation, California
DETAILED_RACE|1717-8|Yokuts
DETAILED_RACE|1600-6|Yomba Shoshone Tribe of the Yomba Reservation, Nevada
DETAILED_RACE|1514-9|Ysleta del Sur Pueblo
DETAILED_RACE|1722-8|Yuchi
DETAILED_RACE|1066-0|Yuki
DETAILED_RACE|1732-7|Yurok Tribe of the Yurok Reservation, California
DETAILED_RACE|1516-4|Zuni Tribe of the Zuni Reservation, New Mexico
DETAILED_RACE|1735-0|ALASKA NATIVE
DETAILED_RACE|1737-6|Alaska Indian
DETAILED_RACE|1739-2|Alaskan Athabascan
DETAILED_RACE|1740-0|Ahtna, Inc. Corporation
DETAILED_RACE|1744-2|Alanvik
DETAILED_RACE|1741-8|Alatna Village
DETAILED_RACE|1742-6|Alexander
DETAILED_RACE|1743-4|Allakaket Village
DETAILED_RACE|1745-9|Anvik Village
DETAILED_RACE|3628-5|Arctic Village
DETAILED_RACE|1747-5|Beaver Village
DETAILED_RACE|1748-3|Birch Creek Tribe
DETAILED_RACE|1750-9|Chalkyitsik Village
DETAILED_RACE|1752-5|Cheesh-Na Tribe
DETAILED_RACE|1751-7|Chickaloon Native Village
DETAILED_RACE|1754-1|Circle Native Community
DETAILED_RACE|1755-8|Cook Inlet
DETAILED_RACE|1757-4|Copper River
DETAILED_RACE|1759-0|Doyon
DETAILED_RACE|1761-6|Eklutna Native Village
DETAILED_RACE|1762-4|Evansville Village (aka Bettles Field)
DETAILED_RACE|1765-7|Louden Tribe (previously listed as Galena Village (aka Louden Village))
DETAILED_RACE|1767-3|Gulkana Village Council
DETAILED_RACE|1768-1|Healy Lake Village
DETAILED_RACE|1769-9|Holy Cross Tribe
DETAILED_RACE|1770-7|Hughes Village
DETAILED_RACE|1771-5|Huslia Village
DETAILED_RACE|1775-6|Knik Tribe
DETAILED_RACE|1776-4|Koyukuk Native Village
DETAILED_RACE|1777-2|Lake Minchumina
DETAILED_RACE|1778-0|Lime Village
DETAILED_RACE|1780-6|Manley Hot Springs Village
DETAILED_RACE|1779-8|McGrath Native Village
DETAILED_RACE|1781-4|Mentasta Traditional Council
DETAILED_RACE|1749-1|Native Village of Cantwell
DETAILED_RACE|1753-3|Native Village of Chitina
DETAILED_RACE|1760-8|Native Village of Eagle
DETAILED_RACE|1763-2|Native Village of Fort Yukon
DETAILED_RACE|1764-0|Native Village of Gakona
DETAILED_RACE|1774-9|Native Village of Kluti Kaah (aka Copper Center)
DETAILED_RACE|1782-2|Native Village of Minto
DETAILED_RACE|1791-3|Native Village of Ruby
DETAILED_RACE|1796-2|Native Village of Stevens
DETAILED_RACE|1799-6|Native Village of Tanacross
DETAILED_RACE|1801-0|Native Village of Tanana
DETAILED_RACE|1803-6|Native Village of Tazlina
DETAILED_RACE|1805-1|Native Village of Tetlin
DETAILED_RACE|1807-7|Native Village of Tyonek
DETAILED_RACE|1783-0|Nenana Native Association
DETAILED_RACE|1784-8|Nikolai Village
DETAILED_RACE|1785-5|Ninilchik Village
DETAILED_RACE|1786-3|Nondalton Village
DETAILED_RACE|1787-1|Northway Village
DETAILED_RACE|1788-9|Nulato Village
DETAILED_RACE|1766-5|Organized Village of Grayling (aka Holikachuk)
DETAILED_RACE|1789-7|Pedro Bay Village
DETAILED_RACE|1790-5|Rampart Village
DETAILED_RACE|1793-9|Seldovia Village Tribe
DETAILED_RACE|1795-4|Shageluk Native Village
DETAILED_RACE|1794-7|Slana
DETAILED_RACE|1798-8|Takotna Village
DETAILED_RACE|1802-8|Tanana Chiefs
DETAILED_RACE|1804-4|Telida Village
DETAILED_RACE|1806-9|Tok
DETAILED_RACE|1758-2|Village of Dot Lake
DETAILED_RACE|1772-3|Village of Iliamna
DETAILED_RACE|1773-1|Village of Kaltag
DETAILED_RACE|1792-1|Salamatof Tribe
DETAILED_RACE|1797-0|Village of Stony River
DETAILED_RACE|1808-5|Village of Venetie (See Native Village of Venetie Tribal Government)
DETAILED_RACE|1809-3|Wiseman
DETAILED_RACE|1825-9|Kenaitze Indian Tribe
DETAILED_RACE|1966-1|Aleut
DETAILED_RACE|1994-3|Agdaagux Tribe of King Cove
DETAILED_RACE|2008-1|Aleut Corporation
DETAILED_RACE|4187-1|Alutiiq
DETAILED_RACE|1972-9|Bristol Bay Aleut
DETAILED_RACE|1973-7|Chignik Bay Tribal Council
DETAILED_RACE|1974-5|Chignik Lake Village
DETAILED_RACE|1984-4|Chugach Aleut
DETAILED_RACE|1986-9|Chugach Corporation
DETAILED_RACE|1975-2|Egegik Village
DETAILED_RACE|1840-8|Eskimo
DETAILED_RACE|1976-0|Igiugig Village
DETAILED_RACE|1977-8|Ivanof Bay Tribe
DETAILED_RACE|3704-4|Kaguyak Village
DETAILED_RACE|2014-9|King Cove
DETAILED_RACE|1978-6|King Salmon Tribe
DETAILED_RACE|1996-8|Kodiak
DETAILED_RACE|1979-4|Kokhanok Village
DETAILED_RACE|1992-7|Koniag Aleut
DETAILED_RACE|3710-1|Tangirnaq Native Village
DETAILED_RACE|3711-9|Native Village of Afognak
DETAILED_RACE|1993-5|Native Village of Akhiok
DETAILED_RACE|2007-3|Native Village of Akutan
DETAILED_RACE|2011-5|Native Village of Atka
DETAILED_RACE|2012-3|Native Village of Belkofski
DETAILED_RACE|1985-1|Native Village of Chenega (aka Chanega)
DETAILED_RACE|2013-1|Native Village of Chignik Lagoon
DETAILED_RACE|1990-1|Native Village of Eyak (Cordova)
DETAILED_RACE|2015-6|Native Village of False Pass
DETAILED_RACE|3720-0|Native Village of Kanatak
DETAILED_RACE|1995-0|Native Village of Karluk
DETAILED_RACE|1997-6|Native Village of Larsen Bay
DETAILED_RACE|1987-7|Native Village of Nanwalek (aka English Bay)
DETAILED_RACE|2016-4|Native Village of Nelson Lagoon
DETAILED_RACE|2017-2|Native Village of Nikolski
DETAILED_RACE|1999-2|Native Village of Ouzinkie
DETAILED_RACE|1980-2|Native Village of Perryville
DETAILED_RACE|1981-0|Native Village of Pilot Point
DETAILED_RACE|1988-5|Native Village of Port Graham
DETAILED_RACE|1982-8|Native Village of Port Heiden
DETAILED_RACE|2000-8|Native Village of Port Lions
DETAILED_RACE|1969-5|Native Village of Tatitlek
DETAILED_RACE|2026-3|Native Village of Unga
DETAILED_RACE|2018-0|Pauloff Harbor Village
DETAILED_RACE|3735-8|Qagan Tayagungin Tribe of Sand Point
DETAILED_RACE|2020-6|Qawalangin Tribe of Unalaska
DETAILED_RACE|2021-4|Saint George Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands)
DETAILED_RACE|2022-2|Saint Paul Island (See Pribilof Islands Aleut Communities of St. Paul & St. George Islands)
DETAILED_RACE|2024-8|South Naknek Village
DETAILED_RACE|2002-4|Sugpiaq
DETAILED_RACE|3741-6|Sun'aq Tribe of Kodiak
DETAILED_RACE|1970-3|Ugashik Village
DETAILED_RACE|3743-2|Unangan (Unalaska)
DETAILED_RACE|1998-4|Alutiiq Tribe of Old Harbor
DETAILED_RACE|3745-7|Inupiat (inupiaq)
DETAILED_RACE|3746-5|American Eskimo
DETAILED_RACE|1849-9|Arctic Slope Corporation
DETAILED_RACE|1850-7|Atqasuk Village (Atkasook)
DETAILED_RACE|1852-3|Bering Straits Inupiat
DETAILED_RACE|1909-1|Chevak Native Village
DETAILED_RACE|3751-5|Chinik Eskimo Community (Golovin)
DETAILED_RACE|1842-4|Greenland Inuit
DETAILED_RACE|3753-1|Inuit
DETAILED_RACE|1848-1|Inupiat Community of the Arctic Slope
DETAILED_RACE|1862-2|Kaktovik Village (aka Barter Island)
DETAILED_RACE|1863-0|Kawerak
DETAILED_RACE|3757-2|King Island Native Community
DETAILED_RACE|1871-3|Nana Inupiat
DETAILED_RACE|1845-7|Native Village of Ambler
DETAILED_RACE|1851-5|Native Village of Barrow Inupiat Traditional Government
DETAILED_RACE|1853-1|Native Village of Brevig Mission
DETAILED_RACE|1854-9|Native Village of Buckland
DETAILED_RACE|1856-4|Native Village of Council
DETAILED_RACE|1857-2|Native Village of Deering
DETAILED_RACE|1860-6|Native Village of Diomede (aka Inalik)
DETAILED_RACE|1858-0|Native Village of Elim
DETAILED_RACE|1864-8|Native Village of Kiana
DETAILED_RACE|1865-5|Native Village of Kivalina
DETAILED_RACE|1866-3|Native Village of Kobuk
DETAILED_RACE|1867-1|Native Village of Kotzebue
DETAILED_RACE|1868-9|Native Village of Koyuk
DETAILED_RACE|1889-5|Native Village of Mary's Igloo
DETAILED_RACE|1933-1|Native Village of Mekoryuk
DETAILED_RACE|1872-1|Native Village of Noatak
DETAILED_RACE|1875-4|Native Village of Nuiqsut (aka Nooiksut)
DETAILED_RACE|1876-2|Native Village of Point Hope
DETAILED_RACE|1877-0|Native Village of Point Lay
DETAILED_RACE|1878-8|Native Village of Selawik
DETAILED_RACE|1879-6|Native Village of Shaktoolik
DETAILED_RACE|1880-4|Native Village of Shishmaref
DETAILED_RACE|1881-2|Native Village of Shungnak
DETAILED_RACE|1883-8|Native Village of Teller
DETAILED_RACE|1884-6|Native Village of Unalakleet
DETAILED_RACE|1886-1|Native Village of Wales
DETAILED_RACE|3785-3|Native Village of White Mountain
DETAILED_RACE|1873-9|Nome Eskimo Community
DETAILED_RACE|1874-7|Noorvik Native Community
DETAILED_RACE|3788-7|Village of Anaktuvuk Pass
DETAILED_RACE|1882-0|Village of Solomon
DETAILED_RACE|1885-3|Village of Wainwright
DETAILED_RACE|1833-3|Tlingit
DETAILED_RACE|3861-2|Central Council of the Tlingit & Haida Indian Tribes
DETAILED_RACE|1816-8|Chilkat Indian Village (Klukwan)
DETAILED_RACE|1817-6|Chilkoot Indian Association (Haines)
DETAILED_RACE|1818-4|Craig Tribal Association
DETAILED_RACE|1819-2|Douglas Indian Association
DETAILED_RACE|1820-0|Haida
DETAILED_RACE|1821-8|Hoonah Indian Association
DETAILED_RACE|1822-6|Hydaburg Cooperative Association
DETAILED_RACE|1826-7|Ketchikan Indian Community
DETAILED_RACE|1827-5|Klawock Cooperative Association
DETAILED_RACE|1823-4|Organized Village of Kake
DETAILED_RACE|1824-2|Organized Village of Kasaan
DETAILED_RACE|1830-9|Organized Village of Saxman
DETAILED_RACE|1828-3|Pelican
DETAILED_RACE|1829-1|Petersburg Indian Association
DETAILED_RACE|1811-9|Sealaska Corporation
DETAILED_RACE|1831-7|Sitka Tribe of Alaska
DETAILED_RACE|3809-1|Skagway Village
DETAILED_RACE|1832-5|Tenakee Springs
DETAILED_RACE|1814-3|Angoon Community Association
DETAILED_RACE|1834-1|Wrangell Cooperative Association
DETAILED_RACE|1835-8|Yakutat Tlingit Tribe
DETAILED_RACE|1837-4|Tsimshian
DETAILED_RACE|1838-2|Metlakatla Indian Community, Annette Island Reserve
DETAILED_RACE|1896-0|Yup’ik (Yup’ik Eskimo)
DETAILED_RACE|1897-8|Akiachak Native Community
DETAILED_RACE|1898-6|Akiak Native Community
DETAILED_RACE|1963-8|Algaaciq Native Village (St. Mary's)
DETAILED_RACE|1934-9|Asa'carsarmiut Tribe
DETAILED_RACE|1906-7|Bristol Bay
DETAILED_RACE|1907-5|Calista
DETAILED_RACE|3823-2|Chuloonawick Native Village
DETAILED_RACE|1913-3|Curyung Tribal Council
DETAILED_RACE|1916-6|Native Village of Ekwok
DETAILED_RACE|3826-5|Emmonak Village
DETAILED_RACE|1920-8|Iqugmiut Traditional Council
DETAILED_RACE|1929-9|Levelock Village
DETAILED_RACE|1931-5|Manokotak Village
DETAILED_RACE|1935-6|Naknek Native Village
DETAILED_RACE|1900-0|Native Village of Aleknagik
DETAILED_RACE|1910-9|Native Village of Atqasuk
DETAILED_RACE|1914-1|Native Village of Eek
DETAILED_RACE|1915-8|Native Village of Ekuk
DETAILED_RACE|1892-9|Native Village of Gambell
DETAILED_RACE|1962-0|Native Village of Georgetown
DETAILED_RACE|1918-2|Native Village of Goodnews Bay
DETAILED_RACE|3838-0|Native Village of Hamilton
DETAILED_RACE|1919-0|Native Village of Hooper Bay
DETAILED_RACE|1922-4|Kasigluk Traditional Elders Council
DETAILED_RACE|1923-2|Native Village of Kipnuk
DETAILED_RACE|1925-7|Native Village of Kongiganak
DETAILED_RACE|1928-1|Native Village of Kwigillingok
DETAILED_RACE|1949-7|Native Village of Kwinhagak (aka Quinhagak)
DETAILED_RACE|1932-3|Native Village of Marshall (aka Fortuna Ledge)
DETAILED_RACE|1936-4|Native Village of Napaimute
DETAILED_RACE|1937-2|Native Village of Napakiak
DETAILED_RACE|1938-0|Native Village of Napaskiak
DETAILED_RACE|1942-2|Native Village of Nightmute
DETAILED_RACE|1953-9|Native Village of Nunam Iqua
DETAILED_RACE|1943-0|Native Village of Nunapitchuk
DETAILED_RACE|1946-3|Pitka's Point Traditional Council
DETAILED_RACE|1951-3|Native Village of Saint Michael
DETAILED_RACE|1893-7|Native Village of Savoonga
DETAILED_RACE|1952-1|Native Village of Scammon Bay
DETAILED_RACE|1959-6|Native Village of Tuntutuliak
DETAILED_RACE|1960-4|Native Village of Tununak
DETAILED_RACE|1924-0|New Koliganek Village Council
DETAILED_RACE|1940-6|New Stuyahok Village
DETAILED_RACE|1939-8|Newhalen Village
DETAILED_RACE|1941-4|Newtok Village
DETAILED_RACE|1957-0|Nunakauyarmiut Tribe
DETAILED_RACE|1927-3|Organized Village of Kwethluk
DETAILED_RACE|1904-2|Orutsararmiut Traditional Native Council
DETAILED_RACE|1944-8|Oscarville Traditional Village
DETAILED_RACE|1945-5|Pilot Station Traditional Village
DETAILED_RACE|1947-1|Platinum Traditional Village
DETAILED_RACE|1948-9|Portage Creek Village (aka Ohgsenakale)
DETAILED_RACE|1894-5|Siberian Yupik
DETAILED_RACE|1955-4|Stebbins Community Association
DETAILED_RACE|1956-2|Traditional Village of Togiak
DETAILED_RACE|1958-8|Tuluksak Native Community
DETAILED_RACE|1961-2|Twin Hills Village
DETAILED_RACE|1964-6|Umkumiut Native Village
DETAILED_RACE|1899-4|Village of Alakanuk
DETAILED_RACE|1902-6|Village of Aniak
DETAILED_RACE|1903-4|Village of Atmautluak
DETAILED_RACE|1905-9|Village of Bill Moore's Slough
DETAILED_RACE|1908-3|Village of Chefornak
DETAILED_RACE|1911-7|Village of Clarks Point
DETAILED_RACE|1912-5|Village of Crooked Creek
DETAILED_RACE|1921-6|Village of Kalskag
DETAILED_RACE|1926-5|Village of Kotlik
DETAILED_RACE|1930-7|Village of Lower Kalskag
DETAILED_RACE|3885-1|Village of Ohogamiut
DETAILED_RACE|1950-5|Village of Red Devil
DETAILED_RACE|1954-7|Village of Sleetmute
DETAILED_RACE|1901-8|Yupiit of Andreafski
DETAILED_RACE|3889-3|Native Village of Paimiut
DETAILED_RACE|1069-4|CANADIAN INDIAN
DETAILED_RACE|3891-9|Abenaki Canadian
DETAILED_RACE|3892-7|Acadia Band
DETAILED_RACE|3893-5|Ache Dene Koe
DETAILED_RACE|3894-3|Ahousaht
DETAILED_RACE|3895-0|Alderville First Nation
DETAILED_RACE|3896-8|Alexandria Band
DETAILED_RACE|3897-6|Algonquins of Barriere Lake
DETAILED_RACE|3898-4|Batchewana First Nation
DETAILED_RACE|3899-2|Beardys and Okemasis Band
DETAILED_RACE|3900-8|Beausoleil
DETAILED_RACE|3901-6|Beecher Bay
DETAILED_RACE|3902-4|Bella Coola (Nuxalk Nation)
DETAILED_RACE|3903-2|Beothuk
DETAILED_RACE|3904-0|Big Cove
DETAILED_RACE|3905-7|Big Grassy
DETAILED_RACE|3906-5|Bigstone Cree Nation
DETAILED_RACE|3907-3|Bonaparte Band
DETAILED_RACE|3908-1|Boston Bar First Nation
DETAILED_RACE|3909-9|Bridge River
DETAILED_RACE|3910-7|Brokenhead Ojibway Nation
DETAILED_RACE|3911-5|Buffalo Point Band
DETAILED_RACE|3912-3|Caldwell
DETAILED_RACE|3913-1|Campbell River Band
DETAILED_RACE|3914-9|Cape Mudge Band
DETAILED_RACE|3915-6|Carcross/Tagish First Nation
DETAILED_RACE|3916-4|Caribou
DETAILED_RACE|3917-2|Carrier Nation
DETAILED_RACE|3918-0|Carry the Kettle Band
DETAILED_RACE|3919-8|Cheam Band
DETAILED_RACE|3920-6|Chemainus First Nation
DETAILED_RACE|3921-4|Chilcotin Nation
DETAILED_RACE|3922-2|Chippewa of Sarnia
DETAILED_RACE|3923-0|Chippewa of the Thames
DETAILED_RACE|3924-8|Chippewa/Ojibwe Canadian
DETAILED_RACE|3925-5|Clayoquot
DETAILED_RACE|3926-3|Cold Lake First Nations
DETAILED_RACE|3927-1|Coldwater Band
DETAILED_RACE|3928-9|Comox Band
